vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount
2,2016-01-01 02:12:14,2016-01-01 02:56:03,1,10.66,,,0.0,0.0,0.0,0.0,1,N,1,37.0,0.5,0.5,0.3,7.66,0.0,45.96
1,2016-01-15 19:53:25,2016-01-15 20:08:52,2,1.5,,,-73.97860717773438,40.785972595214844,-73.97930145263672,40.765403747558594,1,N,1,11.0,1.0,0.5,0.3,2.0,0.0,14.8
2,2016-01-14 23:11:32,2016-01-14 23:32:13,1,2.02,,,-74.00431823730469,40.74229049682617,-73.99220275878906,40.72129821777344,1,N,2,14.0,0.5,0.5,0.3,0.0,0.0,15.3
2,2016-01-03 12:26:58,2016-01-03 12:35:25,3,1.14,,,-74.00814819335938,40.74714279174805,-73.99390411376953,40.74151611328125,1,N,1,7.5,0.0,0.5,0.3,1.7,0.0,10.0
2,2016-01-16 00:53:15,2016-01-16 01:00:19,1,1.36,,,-73.98773193359375,40.7652473449707,-73.974609375,40.77823257446289,1,N,1,7.0,0.5,0.5,0.3,2.49,0.0,10.79
2,2016-01-22 16:03:20,2016-01-22 16:09:50,2,1.01,,,-73.97898864746094,40.77830123901367,-73.97797393798828,40.788963317871094,1,N,1,6.5,1.0,0.5,0.3,1.66,0.0,9.96
2,2016-01-26 08:35:16,2016-01-26 08:41:44,1,0.7,,,-73.99695587158203,40.725440979003906,-74.00537872314453,40.72800827026367,1,N,1,5.5,0.0,0.5,0.3,1.26,0.0,7.56
2,2016-01-14 14:55:01,2016-01-14 14:58:42,5,0.44,,,-73.9555892944336,40.779354095458984,-73.94718933105469,40.775936126708984,1,N,2,4.5,0.0,0.5,0.3,0.0,0.0,5.3
2,2016-01-14 11:58:47,2016-01-14 12:02:37,3,0.54,,,-73.96797180175781,40.76274871826172,-73.9727783203125,40.755977630615234,1,N,1,4.5,0.0,0.5,0.3,1.32,0.0,6.62
1,2016-01-21 21:26:56,2016-01-21 21:53:31,1,6.5,,,-73.95895385742188,40.77169418334961,-74.01235961914062,40.716888427734375,1,N,1,23.5,0.5,0.5,0.3,6.2,0.0,31.0
2,2016-01-22 19:12:56,2016-01-22 19:27:03,2,2.22,,,-73.97891235351562,40.756591796875,-73.97357177734375,40.738128662109375,1,N,2,11.0,1.0,0.5,0.3,0.0,0.0,12.8
1,2016-01-01 02:42:42,2016-01-01 02:59:42,3,3.6,,,-73.99639129638672,40.76362228393555,-73.98332214355469,40.726558685302734,1,N,2,14.0,0.5,0.5,0.3,0.0,0.0,15.3
1,2016-01-10 10:11:38,2016-01-10 10:19:06,1,2.2,,,-73.98216247558594,40.76863479614258,-73.99869537353516,40.73994445800781,1,N,2,8.5,0.0,0.5,0.3,0.0,0.0,9.3
2,2016-01-15 16:14:26,2016-01-15 16:16:44,1,0.54,,,-73.99327850341797,40.74747085571289,-73.99884796142578,40.74229049682617,1,N,1,4.0,1.0,0.5,0.3,1.16,0.0,6.96
1,2016-01-30 00:50:44,2016-01-30 01:03:54,1,2.7,,,-73.987060546875,40.73330307006836,-74.00274658203125,40.760597229003906,1,N,1,12.0,0.5,0.5,0.3,2.0,0.0,15.3
2,2016-01-01 22:42:36,2016-01-01 22:55:32,1,2.8,,,-73.99337005615234,40.72469711303711,-73.96610260009766,40.7537841796875,1,N,1,11.5,0.5,0.5,0.3,1.5,0.0,14.3
1,2016-01-23 02:50:54,2016-01-23 02:55:40,1,0.8,,,-73.90274810791016,40.74598693847656,-73.88660430908203,40.74463653564453,1,N,2,5.0,0.5,0.5,0.3,0.0,0.0,6.3
1,2016-01-11 08:20:44,2016-01-11 08:40:15,1,1.9,,,-73.98091888427734,40.77404022216797,-73.96331787109375,40.75770950317383,1,N,1,13.0,0.0,0.5,0.3,2.2,0.0,16.0
1,2016-01-11 17:42:59,2016-01-11 17:48:30,1,0.6,,,-74.00117492675781,40.72742462158203,-73.99364471435547,40.72173309326172,1,N,2,5.5,1.0,0.5,0.3,0.0,0.0,7.3
1,2016-01-21 22:51:58,2016-01-21 23:00:27,2,3.1,,,-74.00470733642578,40.708335876464844,-73.99041748046875,40.72071075439453,1,N,1,11.5,0.5,0.5,0.3,2.56,0.0,15.36
1,2016-01-09 13:44:43,2016-01-09 13:52:16,1,1.5,,,-73.97982788085938,40.78609848022461,-73.96260070800781,40.79909896850586,1,N,2,8.0,0.0,0.5,0.3,0.0,0.0,8.8
2,2016-01-21 13:57:38,2016-01-21 14:13:05,1,1.32,,,-73.98826599121094,40.756103515625,-73.97513580322266,40.76520538330078,1,N,1,11.0,0.0,0.5,0.3,2.95,0.0,14.75
1,2016-01-26 15:28:19,2016-01-26 15:33:44,1,0.6,,,-73.96330261230469,40.77767562866211,-73.9664535522461,40.770591735839844,1,N,1,5.5,0.0,0.5,0.3,1.25,0.0,7.55
1,2016-01-25 18:39:53,2016-01-25 18:54:55,1,1.8,,,-73.99009704589844,40.73517990112305,-73.99633026123047,40.752437591552734,1,N,2,11.0,1.0,0.5,0.3,0.0,0.0,12.8
1,2016-01-01 02:19:16,2016-01-01 02:23:45,2,0.9,,,-73.98625946044922,40.72826385498047,-73.97545623779297,40.733070373535156,1,N,2,5.5,0.5,0.5,0.3,0.0,0.0,6.8
2,2016-01-05 01:26:30,2016-01-05 01:33:42,6,2.2,,,-73.98429107666016,40.75471115112305,-74.0049819946289,40.729698181152344,1,N,1,8.5,0.5,0.5,0.3,1.96,0.0,11.76
2,2016-01-20 21:07:15,2016-01-20 21:11:56,1,0.75,,,-73.96292114257812,40.77519607543945,-73.95308685302734,40.77680969238281,1,N,1,5.0,0.5,0.5,0.3,1.26,0.0,7.56
1,2016-01-13 13:50:22,2016-01-13 13:52:49,1,0.5,,,-73.9573745727539,40.77424240112305,-73.9561767578125,40.77967071533203,1,N,1,4.0,0.0,0.5,0.3,1.0,0.0,5.8
1,2016-01-27 21:37:35,2016-01-27 21:43:22,2,0.6,,,-73.98764038085938,40.75613021850586,-73.99121856689453,40.75043869018555,1,N,2,5.5,0.5,0.5,0.3,0.0,0.0,6.8
1,2016-01-21 13:23:38,2016-01-21 13:33:24,1,1.9,,,-73.960693359375,40.77007293701172,-73.97855377197266,40.77772521972656,1,N,1,9.0,0.0,0.5,0.3,1.95,0.0,11.75
1,2016-01-17 22:06:42,2016-01-17 22:09:33,1,0.9,,,-73.98100280761719,40.738040924072266,-73.98897552490234,40.72695541381836,1,N,1,4.5,0.5,0.5,0.3,1.15,0.0,6.95
2,2016-01-01 01:44:38,2016-01-01 01:54:04,2,0.78,,,-73.97884368896484,40.76170349121094,-73.98040008544922,40.75428771972656,1,N,2,7.5,0.5,0.5,0.3,0.0,0.0,8.8
2,2016-01-17 08:45:47,2016-01-17 08:49:02,1,0.84,,,-73.9576416015625,40.769893646240234,-73.96157836914062,40.77718734741211,1,N,1,5.0,0.0,0.5,0.3,1.16,0.0,6.96
2,2016-01-06 22:48:37,2016-01-06 22:55:38,5,1.62,,,-73.9999008178711,40.728519439697266,-74.01004791259766,40.7099494934082,1,N,2,7.5,0.5,0.5,0.3,0.0,0.0,8.8
1,2016-01-27 10:15:06,2016-01-27 10:29:10,1,1.5,,,-73.97982025146484,40.75499725341797,-73.98660278320312,40.73629379272461,1,N,2,10.0,0.0,0.5,0.3,0.0,0.0,10.8
1,2016-01-19 15:12:49,2016-01-19 15:15:47,1,0.3,,,-73.9866714477539,40.7400016784668,-73.98297119140625,40.742977142333984,1,N,1,4.0,0.0,0.5,0.3,1.0,0.0,5.8
1,2016-01-29 00:05:36,2016-01-29 00:17:53,1,2.1,,,-74.00547790527344,40.74081039428711,-73.97915649414062,40.750213623046875,1,N,1,10.0,0.5,0.5,0.3,2.25,0.0,13.55
1,2016-01-12 08:11:31,2016-01-12 08:40:13,1,6.9,,,-73.95289611816406,40.77600860595703,-74.00418090820312,40.70741653442383,1,N,1,26.5,0.0,0.5,0.3,3.85,0.0,31.15
1,2016-01-27 08:35:38,2016-01-27 08:47:41,1,1.0,,,0.0,0.0,0.0,0.0,1,N,1,8.5,0.0,0.5,0.3,1.85,0.0,11.15
1,2016-01-17 11:59:10,2016-01-17 12:03:52,1,1.1,,,-73.98817443847656,40.754608154296875,-74.0001449584961,40.74300765991211,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
2,2016-01-20 14:46:36,2016-01-20 14:54:08,2,0.94,,,-73.95597839355469,40.78194046020508,-73.94519805908203,40.77436828613281,1,N,1,7.0,0.0,0.5,0.3,1.56,0.0,9.36
1,2016-01-15 18:58:19,2016-01-15 19:16:47,4,2.5,,,-73.99021911621094,40.72934341430664,-73.98468017578125,40.75729751586914,1,N,2,13.5,1.0,0.5,0.3,0.0,0.0,15.3
1,2016-01-22 19:21:27,2016-01-22 19:54:25,1,6.3,,,-73.97876739501953,40.75433349609375,-73.91498565673828,40.783077239990234,1,N,1,25.5,1.0,0.5,0.3,5.0,0.0,32.3
1,2016-01-10 00:42:03,2016-01-10 01:19:38,2,7.4,,,-73.99683380126953,40.74482345581055,-73.92647552490234,40.68308639526367,1,N,2,28.5,0.5,0.5,0.3,0.0,0.0,29.8
2,2016-01-02 23:27:54,2016-01-02 23:33:14,1,1.07,,,-73.98873901367188,40.7310905456543,-73.98021697998047,40.744239807128906,1,N,1,6.0,0.5,0.5,0.3,1.46,0.0,8.76
1,2016-01-22 11:31:28,2016-01-22 11:48:14,1,6.7,,,-74.01566314697266,40.71445083618164,-73.97017669677734,40.757835388183594,1,N,1,21.0,0.0,0.5,0.3,4.35,0.0,26.15
2,2016-01-12 08:13:07,2016-01-12 08:30:34,1,4.1,,,-73.97428894042969,40.73702621459961,-74.0127182006836,40.70185470581055,1,N,1,17.5,0.0,0.5,0.3,1.0,0.0,19.3
1,2016-01-20 08:32:01,2016-01-20 08:59:12,1,5.9,,,-73.98239135742188,40.78254318237305,-74.0152587890625,40.71141815185547,1,N,1,22.0,0.0,0.5,0.3,4.55,0.0,27.35
2,2016-01-19 15:36:18,2016-01-19 15:49:49,5,1.99,,,-73.98332214355469,40.75577163696289,-73.96228790283203,40.77288055419922,1,N,1,11.0,0.0,0.5,0.3,2.36,0.0,14.16
1,2016-01-12 20:32:29,2016-01-12 20:49:24,1,7.8,,,-73.87309265136719,40.7741813659668,-73.96755981445312,40.71104049682617,1,N,1,23.5,0.5,0.5,0.3,5.0,0.0,29.8
2,2016-01-28 10:09:00,2016-01-28 10:16:06,1,0.97,,,-73.98055267333984,40.76433181762695,-73.99076843261719,40.762611389160156,1,N,2,6.5,0.0,0.5,0.3,0.0,0.0,7.3
2,2016-01-04 10:28:43,2016-01-04 10:34:18,2,1.2,,,-73.95970916748047,40.76268005371094,-73.94873046875,40.77391815185547,1,N,1,6.0,0.0,0.5,0.3,1.0,0.0,7.8
1,2016-01-29 08:45:28,2016-01-29 08:51:53,1,0.5,,,-73.95545959472656,40.77679443359375,-73.96281433105469,40.77495193481445,1,N,1,5.5,0.0,0.5,0.3,0.7,0.0,7.0
2,2016-01-25 18:15:19,2016-01-25 18:42:24,1,2.3,,,-73.96142578125,40.777095794677734,-73.98766326904297,40.76966094970703,1,N,1,16.5,1.0,0.5,0.3,3.66,0.0,21.96
2,2016-01-05 15:20:35,2016-01-05 15:33:18,1,2.48,,,-73.98087310791016,40.78245162963867,-73.99111938476562,40.750370025634766,1,N,1,11.0,0.0,0.5,0.3,2.36,0.0,14.16
2,2016-01-22 19:48:01,2016-01-22 19:58:01,1,1.12,,,-73.99308013916016,40.751953125,-73.9743881225586,40.744293212890625,1,N,1,8.0,1.0,0.5,0.3,1.0,0.0,10.8
2,2016-01-16 13:06:55,2016-01-16 13:16:36,1,0.82,,,-73.994140625,40.751220703125,-73.98597717285156,40.758670806884766,1,N,1,7.5,0.0,0.5,0.3,1.66,0.0,9.96
2,2016-01-04 08:35:42,2016-01-04 08:42:48,1,0.59,,,-73.9496078491211,40.7711296081543,-73.95714569091797,40.76593780517578,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
1,2016-01-03 22:18:03,2016-01-03 22:26:34,1,2.6,,,-73.99224853515625,40.74830627441406,-73.99685668945312,40.718055725097656,1,N,1,9.5,0.5,0.5,0.3,2.16,0.0,12.96
1,2016-01-30 10:38:21,2016-01-30 10:50:46,1,1.8,,,-73.94995880126953,40.7761344909668,-73.97067260742188,40.76485061645508,1,N,1,10.0,0.0,0.5,0.3,0.5,0.0,11.3
2,2016-01-17 22:55:24,2016-01-17 23:00:30,1,0.81,,,-73.9858627319336,40.75762176513672,-73.97429656982422,40.75688171386719,1,N,2,5.5,0.5,0.5,0.3,0.0,0.0,6.8
1,2016-01-24 16:53:00,2016-01-24 16:59:56,1,1.1,,,-73.97846221923828,40.78327560424805,-73.98442840576172,40.76974868774414,1,N,1,6.5,0.0,0.5,0.3,0.73,0.0,8.03
1,2016-01-18 10:33:32,2016-01-18 10:38:11,1,0.9,,,-73.97013092041016,40.76218795776367,-73.95865631103516,40.76906967163086,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
1,2016-01-19 22:04:43,2016-01-19 22:17:33,1,2.6,,,-73.97627258300781,40.75967025756836,-74.00018310546875,40.72861862182617,1,N,2,11.0,0.5,0.5,0.3,0.0,0.0,12.3
1,2016-01-13 19:02:56,2016-01-13 19:23:40,2,4.8,,,-74.011962890625,40.70365524291992,-73.98970031738281,40.75870132446289,1,N,1,18.0,1.0,0.5,0.3,3.95,0.0,23.75
2,2016-01-26 18:24:13,2016-01-26 18:39:45,1,1.1,,,-73.962890625,40.76662063598633,-73.98046875,40.77336883544922,1,N,1,10.0,1.0,0.5,0.3,1.0,0.0,12.8
2,2016-01-11 05:39:32,2016-01-11 05:46:15,1,1.05,,,-74.01145935058594,40.70944595336914,-74.00508880615234,40.71372985839844,1,N,1,6.5,0.5,0.5,0.3,1.5,0.0,9.3
1,2016-01-10 05:02:55,2016-01-10 05:30:01,1,9.4,,,-73.98966217041016,40.7301025390625,-73.86000061035156,40.75224685668945,1,N,2,29.5,0.5,0.5,0.3,0.0,0.0,30.8
2,2016-01-02 17:16:43,2016-01-02 17:33:38,1,2.44,,,-73.95648956298828,40.76704025268555,-73.98243713378906,40.78232955932617,1,N,1,13.0,0.0,0.5,0.3,3.45,0.0,17.25
1,2016-01-14 19:25:01,2016-01-14 19:29:51,1,1.0,,,-73.97449493408203,40.78305435180664,-73.95946502685547,40.77523422241211,1,N,2,5.5,1.0,0.5,0.3,0.0,0.0,7.3
2,2016-01-26 07:17:38,2016-01-26 07:27:25,3,2.03,,,-73.96887969970703,40.76451873779297,-73.99275970458984,40.75144958496094,1,N,1,9.0,0.0,0.5,0.3,5.0,0.0,14.8
1,2016-01-05 21:23:21,2016-01-05 21:31:55,1,1.5,,,-73.9820556640625,40.76228332519531,-73.9626693725586,40.767208099365234,1,N,1,8.0,0.5,0.5,0.3,1.85,0.0,11.15
1,2016-01-01 02:53:23,2016-01-01 03:15:29,2,11.2,,,0.0,0.0,0.0,0.0,1,N,1,32.5,0.5,0.5,0.3,0.01,0.0,33.81
2,2016-01-22 12:41:43,2016-01-22 12:53:24,1,1.34,,,-73.98464965820312,40.778018951416016,-73.96914672851562,40.76744079589844,1,N,1,8.5,0.0,0.5,0.3,2.32,0.0,11.62
2,2016-01-02 23:07:06,2016-01-02 23:10:40,1,0.98,,,-73.95487976074219,40.76934814453125,-73.95645141601562,40.778541564941406,1,N,2,5.0,0.5,0.5,0.3,0.0,0.0,6.3
1,2016-01-12 01:45:39,2016-01-12 02:08:24,3,6.1,,,-73.99012756347656,40.718441009521484,-73.95099639892578,40.687294006347656,1,N,2,21.0,0.5,0.5,0.3,0.0,0.0,22.3
1,2016-01-18 09:53:27,2016-01-18 09:58:24,1,0.6,,,-73.95214080810547,40.7730712890625,-73.95983123779297,40.77342224121094,1,N,1,5.0,0.0,0.5,0.3,1.15,0.0,6.95
2,2016-01-10 13:26:23,2016-01-10 13:35:37,2,1.55,,,-73.97689819335938,40.751564025878906,-73.97075653076172,40.76750946044922,1,N,1,8.0,0.0,0.5,0.3,1.76,0.0,10.56
2,2016-01-20 14:44:49,2016-01-20 14:49:03,5,0.31,,,-73.97473907470703,40.755435943603516,-73.97401428222656,40.75518035888672,1,N,2,4.5,0.0,0.5,0.3,0.0,0.0,5.3
1,2016-01-19 11:11:11,2016-01-19 11:19:30,1,1.5,,,-73.9745864868164,40.78843688964844,-73.95345306396484,40.78844451904297,1,N,1,8.0,0.0,0.5,0.3,1.75,0.0,10.55
2,2016-01-14 17:28:00,2016-01-14 18:24:55,1,18.19,,,-73.7879867553711,40.64147186279297,-73.9697494506836,40.76054000854492,2,N,1,52.0,0.0,0.5,0.3,8.0,5.54,66.34
2,2016-01-15 16:30:40,2016-01-15 17:03:43,6,5.89,,,-74.00341033935547,40.74855041503906,-73.94799041748047,40.802249908447266,1,N,2,24.0,1.0,0.5,0.3,0.0,0.0,25.8
2,2016-01-18 04:30:32,2016-01-18 04:34:46,1,1.08,,,-73.98502349853516,40.764060974121094,-73.96997833251953,40.75979995727539,1,N,1,5.5,0.5,0.5,0.3,1.7,0.0,8.5
2,2016-01-20 14:55:51,2016-01-20 15:00:29,1,0.68,,,-73.96208953857422,40.77632141113281,-73.95397186279297,40.779090881347656,1,N,2,5.0,0.0,0.5,0.3,0.0,0.0,5.8
2,2016-01-10 02:16:22,2016-01-10 02:29:34,1,3.68,,,-73.98080444335938,40.72982406616211,-73.94928741455078,40.77168655395508,1,N,1,13.0,0.5,0.5,0.3,2.86,0.0,17.16
2,2016-01-29 04:21:34,2016-01-29 04:34:55,3,6.71,,,-73.92091369628906,40.75661087036133,-73.86299133300781,40.734779357910156,1,N,1,20.0,0.5,0.5,0.3,4.26,0.0,25.56
1,2016-01-04 14:25:22,2016-01-04 14:32:50,1,1.1,,,-73.96050262451172,40.8076171875,-73.95143127441406,40.80270767211914,1,N,1,7.0,0.0,0.5,0.3,1.56,0.0,9.36
2,2016-01-01 09:58:25,2016-01-01 10:13:52,1,9.15,,,-73.96197509765625,40.763755798339844,-73.87528991699219,40.770355224609375,1,N,1,26.5,0.0,0.5,0.3,6.57,5.54,39.41
1,2016-01-30 04:01:00,2016-01-30 04:10:08,3,0.5,,,-73.98431396484375,40.72487258911133,-73.98881530761719,40.72119140625,1,N,1,7.0,0.5,0.5,0.3,1.0,0.0,9.3
1,2016-01-05 08:38:09,2016-01-05 08:42:09,1,0.6,,,-73.98558044433594,40.76742935180664,-73.97398376464844,40.76353454589844,1,Y,1,5.0,0.0,0.5,0.3,1.15,0.0,6.95
1,2016-01-25 16:59:42,2016-01-25 17:04:55,1,0.7,,,-73.97865295410156,40.75422668457031,-73.9727554321289,40.76235580444336,1,N,1,5.0,1.0,0.5,0.3,1.35,0.0,8.15
1,2016-01-24 14:04:00,2016-01-24 14:17:40,1,3.0,,,-73.97823333740234,40.788116455078125,-74.00572204589844,40.750823974609375,1,N,1,12.0,0.0,0.5,0.3,1.0,0.0,13.8
2,2016-01-10 16:23:31,2016-01-10 16:44:37,1,3.89,,,-74.00840759277344,40.74623107910156,-73.9870376586914,40.77912139892578,1,N,1,17.5,0.0,0.5,0.3,3.66,0.0,21.96
2,2016-01-09 08:53:46,2016-01-09 09:09:43,5,4.87,,,-73.95381164550781,40.770729064941406,-73.99452209472656,40.73482894897461,1,N,2,17.5,0.0,0.5,0.3,0.0,0.0,18.3
1,2016-01-22 23:30:26,2016-01-22 23:37:21,3,1.0,,,-73.98011779785156,40.74577331542969,-73.9927978515625,40.74127960205078,1,N,1,6.5,0.5,0.5,0.3,1.55,0.0,9.35
1,2016-01-16 18:59:27,2016-01-16 19:05:05,1,0.8,,,-74.0090103149414,40.71393966674805,-74.00760650634766,40.725669860839844,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
2,2016-01-28 22:32:08,2016-01-28 23:10:10,1,4.44,,,-73.97341918945312,40.79283905029297,-73.97737121582031,40.746280670166016,1,N,1,25.5,0.5,0.5,0.3,8.04,0.0,34.84
2,2016-01-06 22:30:48,2016-01-06 22:35:48,1,1.27,,,-74.00210571289062,40.729576110839844,-74.00408172607422,40.716739654541016,1,N,1,6.0,0.5,0.5,0.3,1.82,0.0,9.12
2,2016-01-20 06:43:46,2016-01-20 06:54:22,1,4.72,,,-73.97547149658203,40.75244140625,-74.00332641601562,40.70817947387695,1,N,2,15.5,0.0,0.5,0.3,0.0,0.0,16.3
1,2016-01-07 08:36:50,2016-01-07 08:42:51,1,1.0,,,-73.95970916748047,40.77159118652344,-73.95652770996094,40.78293991088867,1,N,1,6.0,0.0,0.5,0.3,1.0,0.0,7.8
1,2016-01-08 14:16:09,2016-01-08 14:21:43,1,0.9,,,-73.99064636230469,40.77092742919922,-73.98110961914062,40.7794303894043,1,N,1,6.0,0.0,0.5,0.3,1.36,0.0,8.16
2,2016-01-13 07:07:11,2016-01-13 07:21:55,2,4.18,,,-73.94534301757812,40.77872848510742,-73.98993682861328,40.751590728759766,1,N,1,15.5,0.0,0.5,0.3,3.0,0.0,19.3
1,2016-01-28 17:51:58,2016-01-28 18:02:47,1,3.5,,,-73.8728256225586,40.77379608154297,-73.84883880615234,40.73896026611328,1,N,2,12.0,1.0,0.5,0.3,0.0,0.0,13.8
2,2016-01-25 18:29:39,2016-01-25 18:36:09,1,0.7,,,-73.98512268066406,40.74190139770508,-73.97865295410156,40.75088119506836,1,N,1,6.0,1.0,0.5,0.3,1.56,0.0,9.36
1,2016-01-15 10:32:40,2016-01-15 10:40:14,1,1.7,,,-73.96149444580078,40.774375915527344,-73.97313690185547,40.79005813598633,1,N,2,8.0,0.0,0.5,0.3,0.0,0.0,8.8
1,2016-01-05 00:08:13,2016-01-05 00:14:11,1,1.2,,,-73.9762954711914,40.73959732055664,-73.99171447753906,40.74897766113281,1,N,1,6.5,0.5,0.5,0.3,0.0,0.0,7.8
1,2016-01-21 10:16:00,2016-01-21 10:38:22,1,3.0,,,-73.96154022216797,40.75548553466797,-73.95225524902344,40.79022979736328,1,N,2,16.5,0.0,0.5,0.3,0.0,0.0,17.3
2,2016-01-25 10:07:58,2016-01-25 10:10:48,1,0.42,,,-73.95671081542969,40.76683044433594,-73.96192169189453,40.77027893066406,1,N,1,4.0,0.0,0.5,0.3,1.2,0.0,6.0
2,2016-01-21 11:50:33,2016-01-21 12:00:26,1,1.16,,,-73.95729064941406,40.76181411743164,-73.95023345947266,40.775596618652344,1,N,1,8.0,0.0,0.5,0.3,1.5,0.0,10.3
2,2016-01-16 00:09:23,2016-01-16 00:28:45,1,9.13,,,-73.87450408935547,40.77404022216797,-73.98576354980469,40.721527099609375,1,N,1,27.5,0.5,0.5,0.3,5.76,0.0,34.56
1,2016-01-14 21:12:07,2016-01-14 21:16:00,1,0.7,,,-73.99877166748047,40.734771728515625,-73.98687744140625,40.729942321777344,1,N,1,5.0,0.5,0.5,0.3,1.85,0.0,8.15
1,2016-01-10 10:51:39,2016-01-10 11:00:08,1,1.3,,,-73.98577880859375,40.758792877197266,-73.99464416503906,40.750484466552734,1,N,2,7.5,0.0,0.5,0.3,0.0,0.0,8.3
1,2016-01-03 06:06:54,2016-01-03 06:10:57,1,0.8,,,-73.93942260742188,40.80528259277344,-73.94058990478516,40.81428909301758,1,N,1,5.5,0.0,0.5,0.3,0.0,0.0,6.3
2,2016-01-30 22:40:30,2016-01-30 22:52:35,1,2.18,,,-73.97920227050781,40.785221099853516,-73.9925765991211,40.75687026977539,1,N,2,10.5,0.5,0.5,0.3,0.0,0.0,11.8
2,2016-01-09 19:50:57,2016-01-09 20:14:25,1,3.58,,,-73.98609924316406,40.75645065307617,-73.9773178100586,40.78622817993164,1,N,1,18.0,0.0,0.5,0.3,3.76,0.0,22.56
2,2016-01-20 02:56:52,2016-01-20 02:58:32,1,0.05,,,-73.98625183105469,40.60268020629883,-73.98890686035156,40.60321044921875,1,N,2,3.0,0.5,0.5,0.3,0.0,0.0,4.3
2,2016-01-15 14:53:33,2016-01-15 15:34:40,5,13.57,,,-73.94779968261719,40.78324890136719,-74.02230072021484,40.6473503112793,1,N,1,40.5,0.0,0.5,0.3,8.26,0.0,49.56
1,2016-01-20 23:28:11,2016-01-20 23:39:31,1,2.1,,,-73.99018859863281,40.72890853881836,-74.00546264648438,40.70840072631836,1,N,1,9.5,0.5,0.5,0.3,2.15,0.0,12.95
1,2016-01-10 14:18:56,2016-01-10 14:38:55,2,5.7,,,-73.9661865234375,40.794830322265625,-73.9961929321289,40.74018478393555,1,N,2,20.0,0.0,0.5,0.3,0.0,0.0,20.8
2,2016-01-04 19:14:55,2016-01-04 19:35:38,1,2.64,,,-73.98091888427734,40.78445816040039,-73.98207092285156,40.77473831176758,1,N,1,15.0,1.0,0.5,0.3,3.2,0.0,20.0
1,2016-01-08 18:35:18,2016-01-08 18:47:15,1,1.3,,,-73.9739990234375,40.75275421142578,-73.99143981933594,40.7492561340332,1,N,1,9.0,1.0,0.5,0.3,5.0,0.0,15.8
2,2016-01-15 13:23:06,2016-01-15 13:35:34,1,2.5,,,-73.96598052978516,40.80538558959961,-73.9876480102539,40.77933883666992,1,N,1,11.0,0.0,0.5,0.3,2.36,0.0,14.16
2,2016-01-15 21:30:06,2016-01-15 21:46:03,1,1.98,,,-73.99112701416016,40.739341735839844,-73.98404693603516,40.721458435058594,1,N,1,11.5,0.5,0.5,0.3,2.56,0.0,15.36
1,2016-01-17 00:12:40,2016-01-17 00:17:30,1,0.8,,,-73.9775161743164,40.75813674926758,-73.9825439453125,40.75117492675781,1,N,2,5.5,0.5,0.5,0.3,0.0,0.0,6.8
