vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount
2,2016-01-14 09:52:26,2016-01-14 09:58:07,1,0.76,,,-73.9958724975586,40.75897979736328,-73.98661041259766,40.762630462646484,1,N,1,5.5,0.0,0.5,0.3,1.26,0.0,7.56
2,2016-01-05 21:17:26,2016-01-05 21:26:25,2,2.32,,,-73.97883605957031,40.75434112548828,-73.95759582519531,40.78268051147461,1,N,1,9.5,0.5,0.5,0.3,2.0,0.0,12.8
1,2016-01-16 19:31:53,2016-01-16 19:52:46,2,1.9,,,-74.00360107421875,40.74338912963867,-73.98331451416016,40.72670364379883,1,N,1,13.5,0.0,0.5,0.3,2.85,0.0,17.15
2,2016-01-21 10:24:57,2016-01-21 10:49:46,1,2.75,,,-73.99076080322266,40.73808670043945,-73.98257446289062,40.766845703125,1,N,1,16.5,0.0,0.5,0.3,3.46,0.0,20.76
1,2016-01-07 10:05:46,2016-01-07 10:24:36,1,2.8,,,-73.98233032226562,40.754093170166016,-73.99256134033203,40.72435760498047,1,N,1,13.5,0.0,0.5,0.3,1.0,0.0,15.3
1,2016-01-08 10:53:39,2016-01-08 10:56:28,1,0.3,,,-73.99063873291016,40.745609283447266,-73.9854965209961,40.744407653808594,1,N,1,3.5,0.0,0.5,0.3,0.25,0.0,4.55
2,2016-01-19 19:48:48,2016-01-19 19:52:57,1,0.72,,,-73.98023986816406,40.72697830200195,-73.98650360107422,40.73310089111328,1,N,1,5.0,1.0,0.5,0.3,1.36,0.0,8.16
1,2016-01-14 21:06:17,2016-01-14 21:18:15,1,2.8,,,-73.98567199707031,40.758113861083984,-73.96742248535156,40.79195785522461,1,N,2,11.5,0.5,0.5,0.3,0.0,0.0,12.8
1,2016-01-27 14:39:57,2016-01-27 15:13:51,1,12.1,,,-73.95560455322266,40.7641716003418,-73.90620422363281,40.90850830078125,1,N,2,38.0,0.0,0.5,0.3,0.0,0.0,38.8
1,2016-01-09 12:47:05,2016-01-09 12:50:51,1,0.8,,,-73.9801254272461,40.73844528198242,-73.9849853515625,40.72899627685547,1,N,1,5.0,0.0,0.5,0.3,1.0,0.0,6.8
1,2016-01-08 16:45:23,2016-01-08 16:54:46,1,1.9,,,-73.99252319335938,40.748260498046875,-73.9903564453125,40.729087829589844,1,N,1,9.0,1.0,0.5,0.3,1.0,0.0,11.8
1,2016-01-30 02:26:47,2016-01-30 02:32:30,1,1.0,,,-73.99372100830078,40.74150848388672,-74.00469970703125,40.7333869934082,1,N,1,6.0,0.5,0.5,0.3,2.15,0.0,9.45
2,2016-01-04 10:30:29,2016-01-04 10:34:27,1,0.76,,,-73.98381805419922,40.75490188598633,-73.97634887695312,40.76316833496094,1,N,2,5.0,0.0,0.5,0.3,0.0,0.0,5.8
2,2016-01-02 10:05:45,2016-01-02 10:33:02,4,11.64,,,-73.99771881103516,40.76512145996094,-73.96273803710938,40.622501373291016,1,N,2,35.5,0.0,0.5,0.3,0.0,5.54,41.84
1,2016-01-04 21:24:03,2016-01-04 21:32:40,1,2.1,,,-74.00431823730469,40.742332458496094,-73.97801208496094,40.752376556396484,1,N,1,8.5,0.5,0.5,0.3,2.0,0.0,11.8
2,2016-01-22 19:36:37,2016-01-22 19:53:40,1,2.09,,,-74.00769805908203,40.71780014038086,-73.98735046386719,40.73591232299805,1,N,1,12.0,1.0,0.5,0.3,1.0,0.0,14.8
2,2016-01-19 13:26:20,2016-01-19 13:32:31,3,0.82,,,-73.98876190185547,40.748600006103516,-73.9814224243164,40.759220123291016,1,N,2,6.0,0.0,0.5,0.3,0.0,0.0,6.8
2,2016-01-14 09:31:38,2016-01-14 09:36:18,1,0.6,,,-73.99822998046875,40.745208740234375,-74.00588989257812,40.75014877319336,1,N,1,5.0,0.0,0.5,0.3,1.16,0.0,6.96
2,2016-01-20 08:22:00,2016-01-20 08:47:36,1,4.37,,,-73.98521423339844,40.75358581542969,-73.92831420898438,40.74611282348633,1,N,1,19.5,0.0,0.5,0.3,6.09,0.0,26.39
1,2016-01-05 20:32:52,2016-01-05 20:36:23,1,0.7,,,-73.95726013183594,40.76817321777344,-73.95551300048828,40.776451110839844,1,N,2,4.5,0.5,0.5,0.3,0.0,0.0,5.8
2,2016-01-30 19:58:15,2016-01-30 20:04:15,1,0.83,,,-73.97725677490234,40.75355529785156,-73.96810150146484,40.7562255859375,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
2,2016-01-22 13:14:04,2016-01-22 13:22:45,6,0.73,,,-73.98346710205078,40.73857879638672,-73.99453735351562,40.74034881591797,1,N,1,7.0,0.0,0.5,0.3,1.4,0.0,9.2
1,2016-01-30 17:43:45,2016-01-30 17:45:05,1,0.2,,,-73.96803283691406,40.76002502441406,-73.96615600585938,40.76194763183594,1,N,2,3.0,0.0,0.5,0.3,0.0,0.0,3.8
2,2016-01-13 21:47:46,2016-01-13 21:56:31,1,1.51,,,-73.98944091796875,40.7413444519043,-73.97364044189453,40.748008728027344,1,N,1,8.0,0.5,0.5,0.3,2.32,0.0,11.62
2,2016-01-22 08:22:18,2016-01-22 08:45:35,5,6.54,,,-74.01770782470703,40.70927810668945,-73.97058868408203,40.758670806884766,1,N,2,22.0,0.0,0.5,0.3,0.0,0.0,22.8
1,2016-01-14 08:24:44,2016-01-14 08:29:24,1,0.4,,,-74.00260925292969,40.723716735839844,-74.00238800048828,40.728965759277344,1,N,1,4.5,0.0,0.5,0.3,1.05,0.0,6.35
1,2016-01-26 09:37:22,2016-01-26 10:33:35,1,7.6,,,-73.99461364746094,40.69011306762695,-73.98895263671875,40.75463104248047,1,N,1,40.0,0.0,0.5,0.3,8.15,0.0,48.95
2,2016-01-16 20:09:52,2016-01-16 20:37:48,1,1.99,,,-73.98272705078125,40.7420654296875,-73.98767852783203,40.73289108276367,1,N,2,16.5,0.5,0.5,0.3,0.0,0.0,17.8
1,2016-01-29 20:53:39,2016-01-29 20:54:27,1,3.9,,,-74.17719268798828,40.69511413574219,-74.17719268798828,40.69511413574219,5,N,1,90.0,0.0,0.0,0.3,18.05,0.0,108.35
1,2016-01-03 16:33:59,2016-01-03 17:41:29,1,18.3,,,-73.7767562866211,40.64528274536133,-73.96063232421875,40.77057647705078,2,N,2,52.0,0.0,0.5,0.3,0.0,0.0,52.8
2,2016-01-20 12:01:47,2016-01-21 11:24:53,1,1.13,,,-73.97391510009766,40.7645149230957,-73.9739761352539,40.75202560424805,1,N,2,10.5,0.0,0.5,0.3,0.0,0.0,11.3
1,2016-01-30 01:25:34,2016-01-30 01:30:27,1,0.8,,,-73.97295379638672,40.79322814941406,-73.9776840209961,40.784141540527344,1,N,2,5.5,0.5,0.5,0.3,0.0,0.0,6.8
1,2016-01-24 16:55:35,2016-01-24 17:05:03,1,1.4,,,-73.99209594726562,40.75410461425781,-73.99473571777344,40.74032211303711,1,N,1,8.0,0.0,0.5,0.3,1.0,0.0,9.8
1,2016-01-25 23:17:01,2016-01-25 23:31:55,1,5.2,,,-73.95276641845703,40.78657531738281,-73.97566986083984,40.7251091003418,1,N,1,18.0,0.5,0.5,0.3,0.0,0.0,19.3
1,2016-01-10 22:48:17,2016-01-10 22:54:19,2,1.4,,,-73.98542785644531,40.7579345703125,-73.97252655029297,40.74510192871094,1,N,1,6.5,0.5,0.5,0.3,1.0,0.0,8.8
1,2016-01-30 22:09:35,2016-01-30 22:26:58,1,1.2,,,-73.98944854736328,40.762752532958984,-73.97319030761719,40.75333023071289,1,N,1,11.5,0.5,0.5,0.3,2.55,0.0,15.35
1,2016-01-01 03:12:20,2016-01-01 03:33:08,3,5.8,,,0.0,0.0,0.0,0.0,1,N,2,19.5,0.5,0.5,0.3,0.0,0.0,20.8
1,2016-01-22 15:08:17,2016-01-22 15:33:56,1,8.2,,,-73.94429016113281,40.78263473510742,-73.9908447265625,40.70024871826172,1,N,2,25.5,0.0,0.5,0.3,0.0,0.0,26.3
2,2016-01-10 23:02:59,2016-01-10 23:21:49,5,11.3,,,-73.79007720947266,40.64363098144531,-73.65203094482422,40.69794845581055,4,N,2,44.5,0.5,0.5,0.3,0.0,0.0,45.8
2,2016-01-10 03:11:27,2016-01-10 03:18:03,6,1.44,,,-73.94510650634766,40.71160888671875,-73.9528579711914,40.71839141845703,1,N,1,7.0,0.5,0.5,0.3,2.08,0.0,10.38
2,2016-01-10 16:53:39,2016-01-10 16:59:27,1,0.98,,,-74.00048828125,40.73227310180664,-73.9897689819336,40.73546600341797,1,N,2,6.0,0.0,0.5,0.3,0.0,0.0,6.8
1,2016-01-21 07:20:34,2016-01-21 07:39:38,1,2.8,,,-73.9874267578125,40.744693756103516,-73.9793930053711,40.77368927001953,1,N,2,14.5,0.0,0.5,0.3,0.0,0.0,15.3
2,2016-01-13 17:33:45,2016-01-13 17:38:22,1,0.54,,,-73.99688720703125,40.7228889465332,-74.00108337402344,40.727630615234375,1,N,1,5.0,1.0,0.5,0.3,1.36,0.0,8.16
2,2016-01-12 21:58:29,2016-01-12 22:02:31,1,0.66,,,-73.94546508789062,40.778560638427734,-73.95210266113281,40.77228546142578,1,N,1,5.0,0.5,0.5,0.3,1.58,0.0,7.88
2,2016-01-21 11:21:25,2016-01-21 11:41:25,1,1.0,,,-73.97328186035156,40.752689361572266,-73.9767837524414,40.76240921020508,1,N,1,12.5,0.0,0.5,0.3,2.66,0.0,15.96
2,2016-01-03 03:21:46,2016-01-03 03:32:10,1,2.38,,,-73.98751831054688,40.7246208190918,-74.0112075805664,40.715518951416016,1,N,1,10.0,0.5,0.5,0.3,2.26,0.0,13.56
1,2016-01-16 08:12:49,2016-01-16 08:20:50,2,1.8,,,-73.98623657226562,40.74631881713867,-74.00851440429688,40.73923873901367,1,N,1,8.0,0.0,0.5,0.3,1.2,0.0,10.0
2,2016-01-03 19:59:33,2016-01-03 20:07:09,3,1.67,,,-73.98114013671875,40.75956344604492,-74.001953125,40.75597381591797,1,N,2,8.0,0.5,0.5,0.3,0.0,0.0,9.3
2,2016-01-21 14:28:24,2016-01-21 14:31:02,1,0.66,,,-73.97683715820312,40.78517150878906,-73.97073364257812,40.79349136352539,1,N,2,4.5,0.0,0.5,0.3,0.0,0.0,5.3
2,2016-01-13 23:11:25,2016-01-13 23:28:48,1,3.54,,,-73.98731231689453,40.75870132446289,-74.00433349609375,40.72279357910156,1,N,1,14.0,0.5,0.5,0.3,0.0,0.0,15.3
1,2016-01-11 08:24:02,2016-01-11 08:36:51,1,1.7,,,-73.99147033691406,40.74477767944336,-73.97360229492188,40.763694763183594,1,N,1,10.0,0.0,0.5,0.3,2.15,0.0,12.95
1,2016-01-09 14:50:29,2016-01-09 14:58:46,1,0.9,,,-74.00277709960938,40.728614807128906,-74.00102996826172,40.72297668457031,1,N,1,7.0,0.0,0.5,0.3,1.0,0.0,8.8
2,2016-01-01 01:31:32,2016-01-01 01:44:39,1,5.77,,,-73.93489074707031,40.8519401550293,-73.97305297851562,40.79273986816406,1,N,2,18.5,0.5,0.5,0.3,0.0,0.0,19.8
1,2016-01-13 15:01:25,2016-01-13 15:04:52,1,0.5,,,-73.99109649658203,40.750587463378906,-73.99954986572266,40.75425338745117,1,N,2,4.5,0.0,0.5,0.3,0.0,0.0,5.3
2,2016-01-11 20:21:02,2016-01-11 20:23:41,2,0.79,,,-73.95394134521484,40.775081634521484,-73.96192932128906,40.76776123046875,1,N,1,4.5,0.5,0.5,0.3,1.16,0.0,6.96
2,2016-01-15 11:25:45,2016-01-15 12:04:22,1,7.98,,,-73.82810974121094,40.69436264038086,-73.87225341796875,40.774288177490234,1,N,2,32.5,0.0,0.5,0.3,0.0,0.0,33.3
1,2016-01-08 21:18:26,2016-01-08 21:30:56,1,1.8,,,-73.98909759521484,40.721988677978516,-74.01058197021484,40.720062255859375,1,N,1,9.5,0.5,0.5,0.3,1.5,0.0,12.3
1,2016-01-21 13:43:39,2016-01-21 14:11:27,1,2.3,,,0.0,0.0,-73.97023010253906,40.759788513183594,1,N,1,17.5,0.0,0.5,0.3,2.5,0.0,20.8
1,2016-01-04 06:04:31,2016-01-04 06:07:55,1,0.8,,,-73.99016571044922,40.756046295166016,-73.98002624511719,40.76077651977539,1,N,1,5.0,0.0,0.5,0.3,1.45,0.0,7.25
2,2016-01-15 19:16:53,2016-01-15 19:27:58,1,1.91,,,-73.98133850097656,40.781150817871094,-73.9681167602539,40.80324172973633,1,N,1,9.5,1.0,0.5,0.3,1.0,0.0,12.3
2,2016-01-25 21:27:51,2016-01-25 21:51:06,2,5.21,,,-73.99284362792969,40.74272918701172,-73.95442199707031,40.7169189453125,1,N,1,19.5,0.5,0.5,0.3,4.16,0.0,24.96
2,2016-01-21 08:50:02,2016-01-21 08:57:50,1,1.12,,,-73.96044921875,40.761539459228516,-73.9643783569336,40.77315139770508,1,N,2,7.0,0.0,0.5,0.3,0.0,0.0,7.8
1,2016-01-12 13:39:44,2016-01-12 13:54:36,1,2.8,,,-73.97490692138672,40.752159118652344,-74.00540924072266,40.72751998901367,1,N,1,12.0,0.0,0.5,0.3,1.2,0.0,14.0
1,2016-01-13 16:16:55,2016-01-13 17:03:04,1,5.9,,,-74.00200653076172,40.715362548828125,-73.9448471069336,40.780033111572266,1,N,1,31.0,1.0,0.5,0.3,4.0,0.0,36.8
1,2016-01-25 11:05:07,2016-01-25 11:22:09,1,1.9,,,-73.96833038330078,40.76279067993164,-73.94813537597656,40.782997131347656,1,N,2,11.5,0.0,0.5,0.3,0.0,0.0,12.3
2,2016-01-02 15:43:56,2016-01-02 15:49:08,1,0.89,,,-73.95565032958984,40.776588439941406,-73.94381713867188,40.776241302490234,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
2,2016-01-01 18:53:56,2016-01-01 18:57:46,4,0.57,,,-74.01097869873047,40.71535873413086,-74.01383972167969,40.71070098876953,1,N,1,4.5,0.0,0.5,0.3,1.06,0.0,6.36
2,2016-01-12 09:39:05,2016-01-12 09:41:51,1,0.46,,,-73.98635864257812,40.73474884033203,-73.99115753173828,40.73088836669922,1,N,1,4.0,0.0,0.5,0.3,0.96,0.0,5.76
1,2016-01-14 22:01:28,2016-01-14 22:09:37,1,1.1,,,-73.99287414550781,40.733909606933594,-73.99418640136719,40.7202262878418,1,N,1,7.0,0.5,0.5,0.3,1.65,0.0,9.95
2,2016-01-08 13:35:52,2016-01-08 13:43:27,2,1.74,,,-73.97320556640625,40.76348876953125,-73.95657348632812,40.78390121459961,1,N,1,7.5,0.0,0.5,0.3,2.08,0.0,10.38
2,2016-01-08 18:52:12,2016-01-08 18:56:52,4,0.97,,,-73.99627685546875,40.724151611328125,-74.00115966796875,40.73350524902344,1,N,2,5.5,1.0,0.5,0.3,0.0,0.0,7.3
2,2016-01-19 12:49:43,2016-01-19 12:56:41,5,0.5,,,-73.98099517822266,40.75504684448242,-73.9786605834961,40.75059509277344,1,N,1,6.0,0.0,0.5,0.3,1.36,0.0,8.16
2,2016-01-14 12:40:21,2016-01-14 12:59:11,1,2.79,,,-73.99241638183594,40.74849319458008,-73.99688720703125,40.714935302734375,1,N,2,13.5,0.0,0.5,0.3,0.0,0.0,14.3
2,2016-01-27 21:25:47,2016-01-27 21:41:16,1,1.56,,,-73.99958801269531,40.733551025390625,-73.9823989868164,40.739498138427734,1,N,1,10.5,0.5,0.5,0.3,2.36,0.0,14.16
1,2016-01-18 12:00:08,2016-01-18 12:17:44,2,3.0,,,-73.95938873291016,40.77163314819336,-73.96284484863281,40.76738357543945,1,N,1,14.0,0.0,0.5,0.3,2.2,0.0,17.0
2,2016-01-25 08:58:46,2016-01-25 09:07:43,2,1.18,,,-73.98294067382812,40.74504852294922,-73.9783935546875,40.75838088989258,1,N,1,7.5,0.0,0.5,0.3,2.08,0.0,10.38
2,2016-01-07 13:56:10,2016-01-07 14:03:10,2,1.22,,,-74.00435638427734,40.7417106628418,-73.99533081054688,40.74949645996094,1,N,1,7.0,0.0,0.5,0.3,1.56,0.0,9.36
1,2016-01-09 12:35:50,2016-01-09 12:44:24,1,1.3,,,-73.9833984375,40.73900604248047,-73.99708557128906,40.724918365478516,1,N,1,8.0,0.0,0.5,0.3,1.75,0.0,10.55
2,2016-01-19 20:46:12,2016-01-19 20:51:19,1,1.03,,,-73.97613525390625,40.755271911621094,-73.9830551147461,40.74288558959961,1,N,1,6.0,0.5,0.5,0.3,1.46,0.0,8.76
2,2016-01-18 13:38:31,2016-01-18 13:48:43,1,1.1,,,-74.00125885009766,40.727508544921875,-73.98938751220703,40.719058990478516,1,N,1,8.0,0.0,0.5,0.3,2.2,0.0,11.0
2,2016-01-29 08:04:05,2016-01-29 08:15:12,1,1.08,,,-73.97683715820312,40.7411003112793,-73.97222137451172,40.753482818603516,1,N,1,8.5,0.0,0.5,0.3,1.86,0.0,11.16
2,2016-01-13 15:27:24,2016-01-13 15:37:10,6,1.52,,,-73.98323822021484,40.7818489074707,-73.97187805175781,40.79719924926758,1,N,2,8.5,0.0,0.5,0.3,0.0,0.0,9.3
1,2016-01-09 17:01:58,2016-01-09 17:24:05,3,2.3,,,-74.00263214111328,40.7559814453125,-73.97817993164062,40.777381896972656,1,N,1,15.0,1.0,0.5,0.3,3.35,0.0,20.15
2,2016-01-15 01:14:55,2016-01-15 01:34:30,2,7.3,,,-74.01488494873047,40.71353530883789,-73.95999908447266,40.71736526489258,1,N,1,23.5,0.5,0.5,0.3,3.0,0.0,27.8
1,2016-01-01 18:31:48,2016-01-01 18:52:23,2,3.6,,,-73.98089599609375,40.7651481628418,-73.99915313720703,40.7249641418457,1,N,1,16.0,1.0,0.5,0.3,3.55,0.0,21.35
1,2016-01-14 11:42:53,2016-01-14 12:03:06,1,3.2,,,-74.01482391357422,40.715633392333984,-73.99118041992188,40.73829650878906,1,N,2,15.5,0.0,0.5,0.3,0.0,0.0,16.3
2,2016-01-28 17:27:14,2016-01-28 18:02:14,1,9.3,,,-73.98201751708984,40.77613830566406,-73.98609924316406,40.7518196105957,1,N,1,32.5,1.0,0.5,0.3,7.97,5.54,47.81
1,2016-01-04 08:11:13,2016-01-04 09:25:47,2,17.1,,,-73.77664184570312,40.64531326293945,-73.97562408447266,40.751617431640625,2,N,1,52.0,0.0,0.5,0.3,21.66,5.54,80.0
2,2016-01-15 18:06:25,2016-01-15 18:16:53,4,1.96,,,-73.9599609375,40.77885055541992,-73.98222351074219,40.77178955078125,1,N,1,9.0,1.0,0.5,0.3,2.16,0.0,12.96
2,2016-01-20 14:52:25,2016-01-20 14:57:20,5,0.72,,,-73.95496368408203,40.76533126831055,-73.96495056152344,40.766822814941406,1,N,2,5.0,0.0,0.5,0.3,0.0,0.0,5.8
2,2016-01-04 17:22:49,2016-01-04 17:27:27,1,1.17,,,-73.99360656738281,40.762107849121094,-73.9825210571289,40.776039123535156,1,N,2,5.5,1.0,0.5,0.3,0.0,0.0,7.3
2,2016-01-12 13:57:39,2016-01-12 14:30:41,1,4.0,,,-73.99368286132812,40.73291015625,-73.95612335205078,40.77207946777344,1,N,1,21.5,0.0,0.5,0.3,4.46,0.0,26.76
2,2016-01-20 20:48:22,2016-01-21 20:38:07,2,2.78,,,-73.9822769165039,40.76835632324219,-73.95452117919922,40.78741455078125,1,N,1,11.5,0.5,0.5,0.3,1.28,0.0,14.08
1,2016-01-14 22:48:51,2016-01-14 22:57:17,1,1.2,,,-73.99640655517578,40.76328659057617,-73.97746276855469,40.7536506652832,1,N,1,7.5,0.5,0.5,0.3,2.0,0.0,10.8
2,2016-01-22 11:59:48,2016-01-22 12:00:08,1,0.0,,,-73.98880004882812,40.73838806152344,-73.98880004882812,40.73838806152344,3,N,1,20.0,0.0,0.0,0.3,0.0,0.0,20.3
1,2016-01-02 23:16:29,2016-01-02 23:39:59,1,11.2,,,-74.00564575195312,40.74016189575195,-73.9170913696289,40.87150955200195,1,N,2,32.5,0.5,0.5,0.3,0.0,0.0,33.8
2,2016-01-02 19:53:21,2016-01-02 19:56:38,5,0.74,,,-73.9565658569336,40.778099060058594,-73.96437072753906,40.771549224853516,1,N,1,4.5,0.0,0.5,0.3,1.0,0.0,6.3
2,2016-01-29 21:43:39,2016-01-29 21:47:54,1,0.9,,,-73.98594665527344,40.752349853515625,-73.97765350341797,40.76359176635742,1,N,1,5.5,0.5,0.5,0.3,1.7,0.0,8.5
1,2016-01-08 20:46:04,2016-01-08 20:58:11,1,7.8,,,-73.87317657470703,40.77419662475586,-73.97614288330078,40.749000549316406,1,Y,1,22.0,0.5,0.5,0.3,5.75,5.54,34.59
1,2016-01-29 23:18:14,2016-01-29 23:25:21,2,0.9,,,-73.98919677734375,40.73160171508789,-73.98590850830078,40.743377685546875,1,N,1,6.5,0.5,0.5,0.3,1.55,0.0,9.35
1,2016-01-08 08:48:26,2016-01-08 08:56:43,1,0.6,,,-73.95973205566406,40.770938873291016,-73.95410919189453,40.76542282104492,1,N,1,6.5,0.0,0.5,0.3,1.45,0.0,8.75
2,2016-01-17 00:01:23,2016-01-17 00:03:21,1,0.46,,,-73.9959945678711,40.75993728637695,-74.00238800048828,40.76082229614258,1,N,1,3.5,0.5,0.5,0.3,1.0,0.0,5.8
2,2016-01-26 16:01:30,2016-01-26 16:24:51,1,1.8,,,-73.95486450195312,40.778289794921875,-73.97756958007812,40.79222869873047,1,N,2,15.0,1.0,0.5,0.3,0.0,0.0,16.8
2,2016-01-04 18:13:11,2016-01-04 18:19:42,1,1.04,,,-73.98561096191406,40.77854537963867,-73.97467803955078,40.788185119628906,1,N,2,6.5,1.0,0.5,0.3,0.0,0.0,8.3
1,2016-01-20 23:59:22,2016-01-21 00:08:25,2,1.6,,,-73.99142456054688,40.74930191040039,-73.97787475585938,40.734092712402344,1,N,1,8.5,0.5,0.5,0.3,1.95,0.0,11.75
2,2016-01-20 08:54:20,2016-01-20 08:58:04,2,1.03,,,-73.97016906738281,40.79419708251953,-73.96086120605469,40.80694580078125,1,N,1,5.0,0.0,0.5,0.3,1.16,0.0,6.96
2,2016-01-18 18:42:12,2016-01-18 18:47:54,1,0.81,,,-74.0040283203125,40.707191467285156,-74.00839233398438,40.715152740478516,1,N,2,5.5,0.0,0.5,0.3,0.0,0.0,6.3
2,2016-01-02 13:16:52,2016-01-02 13:33:38,2,2.56,,,-73.96720886230469,40.7880744934082,-73.98591613769531,40.75777053833008,1,N,2,13.0,0.0,0.5,0.3,0.0,0.0,13.8
1,2016-01-06 19:27:36,2016-01-06 19:38:16,1,1.3,,,-73.98194885253906,40.77622985839844,-73.97852325439453,40.790863037109375,1,N,2,8.5,1.0,0.5,0.3,0.0,0.0,10.3
2,2016-01-26 21:42:45,2016-01-26 21:50:35,2,1.81,,,-73.97480773925781,40.75288009643555,-73.99131774902344,40.73202896118164,1,N,1,8.0,0.5,0.5,0.3,1.86,0.0,11.16
2,2016-01-22 20:37:40,2016-01-22 20:43:55,2,1.79,,,-73.95589447021484,40.773765563964844,-73.98001861572266,40.780860900878906,1,N,1,7.0,0.5,0.5,0.3,2.08,0.0,10.38
1,2016-01-26 14:08:38,2016-01-26 14:23:16,1,1.9,,,-73.96857452392578,40.80176544189453,-73.95445251464844,40.785640716552734,1,N,2,11.0,0.0,0.5,0.3,0.0,0.0,11.8
1,2016-01-14 10:13:35,2016-01-14 10:25:31,1,2.0,,,-73.97938537597656,40.78175354003906,-73.98795318603516,40.7722053527832,1,N,2,10.0,0.0,0.5,0.3,0.0,0.0,10.8
2,2016-01-17 09:59:08,2016-01-17 10:14:51,2,9.66,,,-73.97795104980469,40.74153137207031,-73.86500549316406,40.770538330078125,1,N,1,27.0,0.0,0.5,0.3,10.0,5.54,43.34
2,2016-01-30 19:02:11,2016-01-30 19:18:52,1,3.68,,,-73.96802520751953,40.792396545410156,-73.97145080566406,40.75379180908203,1,N,1,14.5,0.0,0.5,0.3,3.06,0.0,18.36
1,2016-01-25 11:43:18,2016-01-25 12:08:19,1,6.8,,,-74.0138168334961,40.712852478027344,-73.96839141845703,40.75730514526367,1,N,1,25.5,0.0,0.5,0.3,5.25,0.0,31.55
1,2016-01-21 12:12:31,2016-01-21 12:27:06,1,1.8,,,-73.99468994140625,40.74532699584961,-73.99674987792969,40.725406646728516,1,N,1,10.5,0.0,0.5,0.3,2.8,0.0,14.1
2,2016-01-30 09:06:31,2016-01-30 09:13:15,1,2.15,,,-73.97390747070312,40.74321365356445,-73.9540786743164,40.77033233642578,1,N,1,8.5,0.0,0.5,0.3,1.86,0.0,11.16
1,2016-01-16 11:17:58,2016-01-16 11:27:56,2,1.6,,,-73.97528839111328,40.757835388183594,-73.99250030517578,40.74934768676758,1,N,1,8.5,0.0,0.5,0.3,2.75,0.0,12.05
2,2016-01-04 17:07:04,2016-01-04 17:10:03,5,0.63,,,-73.96094512939453,40.7720832824707,-73.95724487304688,40.76682662963867,1,N,2,4.0,1.0,0.5,0.3,0.0,0.0,5.8
1,2016-01-22 07:18:19,2016-01-22 07:20:40,1,0.6,,,-73.98046112060547,40.73866271972656,-73.98278045654297,40.73158264160156,1,N,1,4.0,0.0,0.5,0.3,0.95,0.0,5.75
1,2016-01-19 06:25:03,2016-01-19 06:28:35,1,0.7,,,-73.9925765991211,40.75677490234375,-73.98394775390625,40.765384674072266,1,N,2,5.0,0.0,0.5,0.3,0.0,0.0,5.8
1,2016-01-05 13:35:16,2016-01-05 13:39:43,1,0.3,,,-73.98623657226562,40.73048400878906,-73.99152374267578,40.73074722290039,1,N,1,4.5,0.0,0.5,0.3,1.05,0.0,6.35
2,2016-01-30 01:40:51,2016-01-30 01:56:24,5,4.25,,,-73.98957824707031,40.702579498291016,-73.91787719726562,40.7010383605957,1,N,1,15.5,0.5,0.5,0.3,4.2,0.0,21.0
2,2016-01-15 20:13:23,2016-01-15 20:28:52,1,4.41,,,-73.96263122558594,40.76298904418945,-73.98726654052734,40.72222900390625,1,N,1,16.5,0.5,0.5,0.3,3.0,0.0,20.8
2,2016-01-09 09:38:26,2016-01-09 09:58:30,1,3.82,,,-73.95025634765625,40.7800178527832,-73.99124145507812,40.75016784667969,1,N,1,16.0,0.0,0.5,0.3,2.5,0.0,19.3
